protein1,protein2,label
P43546,Q12145,0
O13586,P20052,0
P38273,P38791,0
P0CE90,P46994,0
P0CX97,P40459,0
P32419,Q06623,0
P32579,P53883,0
P0CD99,P47079,0
P40089,P53061,0
A0A023PZH4,P34233,0
P38911,Q2V2P0,0
O14455,P23248,1
P08432,Q02794,0
P25441,Q02884,0
P35202,P43546,0
P45978,Q02866,0
P15565,P25334,0
P40532,P53333,0
P24784,P41057,0
P07266,P39533,0
P36167,P48439,0
E9PAE8,O13579,0
P40360,Q08957,0
P38752,P43551,0
P14693,Q03220,0
P52924,P53967,0
P15454,Q08492,0
P0CX77,Q8TGP1,0
Q02889,Q6B0W0,0
P46673,Q00772,0
P00924,P61830,0
Q03774,Q06199,0
P38199,Q12138,0
P38872,P43552,0
P53214,P9WEJ2,0
O74700,P42833,0
P0C2H6,P23059,0
P24813,Q08438,0
P09201,P53317,0
P46669,Q12171,0
P0C5L2,P53197,0
P32580,P54785,0
A0A023PZE1,Q01159,0
P06787,P10863,0
P06243,Q05955,0
P36125,P38755,0
P14681,Q02770,0
P09624,Q8TGR2,0
O13297,P53071,0
P0CY00,Q01163,0
P31244,P47099,0
P25626,Q06178,0
P14906,P38290,0
P47153,Q12194,0
P43542,Q08760,0
P32469,Q08604,0
P04710,P0CX16,0
P32583,P32830,0
O13574,P08425,0
P33890,P34234,0
Q05919,Q06822,0
P38852,P40098,0
P53217,Q08498,0
P38318,Q03441,0
P33300,Q12056,0
P39009,Q03785,0
Q12046,Q12154,0
P30952,Q12318,0
P14693,P46671,0
P38616,Q92325,0
P0C272,P50112,0
P24280,Q08750,0
O94084,P07277,0
Q06405,Q08214,0
P40013,Q02457,0
P33759,Q01855,1
P40079,Q02354,1
P32527,P50108,0
P07269,P0CX75,0
P53934,Q12347,0
P35733,Q12085,0
P36110,Q99257,0
Q06325,Q9ZZW1,0
P32770,Q08958,0
P47094,P87268,0
P32909,Q12046,0
P0CF35,P38185,0
P0C261,P53233,0
P33311,P49167,0
P09734,Q03036,0
Q12041,Q12171,0
P32829,P43578,0
Q08916,Q12169,0
P0C5E0,P36113,0
P53911,P60010,0
P10592,P46993,0
A0A023PXI5,P0CH09,0
P25693,P38318,0
P25045,Q08219,0
P20434,P43639,0
P80967,Q04600,0
P32573,P40086,0
P38265,Q04603,0
P53124,Q05812,0
P38338,P39923,0
P11745,P38188,0
P32776,P36121,0
Q03667,Q12470,0
P16649,P53898,0
P15019,P36108,0
P35172,P38626,0
P38268,P49954,0
P03962,P40543,0
P0CX49,P26784,1
P32340,P53189,0
P30606,Q08504,0
P06168,P50861,0
Q05867,Q08559,0
Q08503,Q12493,0
P0CE11,P0CE93,0
Q04067,Q05775,1
Q12003,Q12459,0
Q07549,Q12457,0
P07255,P53946,0
P26343,P32837,0
P38864,P40524,0
P38296,Q9ZZW4,0
P29340,P36002,0
P11746,Q08954,0
P53151,Q12305,0
P38724,Q3E790,0
A0A023PXG7,P38227,0
P53736,Q05518,0
P07255,Q06835,0
P47111,Q03144,0
P33313,Q12394,0
P20447,Q12497,0
P40886,Q12246,0
P25369,P40215,0
P32798,P43595,0
P36520,Q04598,1
P25366,P43607,0
A0A023PXL7,P47065,0
P32841,Q03673,0
P50076,Q06208,0
P25297,P25342,0
P36132,P53206,0
O13563,Q08504,0
P40049,Q12035,0
A0A023PXG3,P36151,0
P32598,Q03694,0
P06367,P38731,0
P15496,Q96VH4,0
P24521,P32570,0
A0A023PXD9,P42944,0
P38293,Q12292,0
P32895,P40104,0
P40495,P46671,0
P0CF22,P38698,0
P25619,Q08923,0
P40095,Q12372,0
P0CX26,Q02326,1
Q06090,Q06678,1
P34247,P46948,1
O13517,P50944,0
P18898,P38123,0
P07213,P36086,0
P01097,P36061,0
O94084,P32473,0
P42222,P50947,0
O74302,P28321,0
P21592,Q08817,0
P40548,P47156,0
P05318,P05743,1
P36125,Q12055,0
A0A023PYJ7,P53054,0
P53218,Q04069,0
P0CX69,P53308,0
P39982,P46989,0
P39551,P48439,0
P36122,P53735,0
P40523,P53850,0
P53135,Q99219,0
P62651,Q3E798,0
Q8TGU2,Q92316,0
P53087,Q3E846,0
P25585,P38165,0
P47006,P50106,1
P32900,P53051,0
A0A023PXP4,Q8TGR0,0
P23369,P28817,1
P0CX26,Q02753,1
P38693,P40858,0
P28239,Q12489,0
P53733,P53921,1
P16639,P38703,0
P0CF35,P32787,0
P09201,P53881,0
Q04276,Q12329,0
P53724,Q05166,0
P0CX88,P53044,0
P0C2H6,P22336,0
P32461,Q02826,0
P40509,P47151,0
P07253,Q12035,0
P53604,Q08218,0
P32486,P36147,0
P25349,P32317,0
P47087,Q12453,0
P33754,P42073,0
P40209,P40416,0
A0ACB2N405,Q06640,0
P50278,P53731,0
P00546,Q04031,0
P38822,P87262,0
P33313,P53870,0
P37299,Q03430,0
P53758,Q3E705,0
P23291,P38828,0
P38202,P53045,0
Q12359,Q12676,0
P04807,Q03483,0
P31386,Q06675,0
P0CX68,P22141,0
P38182,P38862,1
P53878,Q06247,0
P32487,P39534,0
P53075,P87274,0
P17261,P39981,0
P32875,P36074,0
A0A8D9PCQ4,Q03778,0
Q07355,Q07923,0
P47125,P49723,0
P38257,P40160,0
P33417,Q08412,0
O13542,P14741,0
P11076,P42941,0
P47089,Q08905,0
P0CX27,P38711,1
P32613,P33891,0
P38915,P53089,0
P38248,Q12169,0
P15992,P38430,0
P46982,Q08492,0
P87280,Q08968,0
P38887,Q12343,0
P38747,P38902,0
P13856,P40492,0
P38956,P47132,0
P34163,P38690,0
Q07821,Q8J0M4,0
P25621,Q04311,0
P0CX09,P10863,0
A0A023PYH0,P23250,0
P38238,P53182,0
P13259,P38233,0
P38258,Q08970,0
P32854,P53881,0
Q06058,Q8TGP5,0
P35190,P47087,0
P35497,P37020,0
P38337,Q8TGQ0,0
P0CL42,P39077,0
P22108,P38310,0
P0CX28,Q12522,1
P25332,P36080,0
P36133,P40491,0
P35997,P53276,1
P47091,P48565,0
P35994,Q07951,0
P0C0X0,P38882,1
Q07843,Q12382,0
O13565,P42073,0
P29468,P41940,0
P09032,Q03281,0
A0A023PXH6,P32387,0
P18851,P39714,0
P40552,P53843,0
P33757,P40884,0
P16550,Q12303,0
P14020,Q08411,0
P20486,P36098,0
P41940,Q06616,0
P0CE98,Q12098,0
P53968,Q06032,0
P28834,Q03579,0
P25605,P40078,0
P46956,P47002,0
P0CH64,P32773,0
P53551,Q06819,0
P39926,P41543,0
P27654,P53176,0
O13570,Q12488,0
P38165,Q02983,0
P36129,Q03096,0
P02293,Q03433,1
P43604,P50108,0
P21957,P49435,0
P06243,Q8TGJ7,0
Q06489,Q08743,0
P17967,P31109,0
Q04603,Q08601,0
P0CD98,P0CF00,0
P40080,P53933,0
P40478,P50102,0
P32179,P37293,0
P43562,Q12481,0
A0A8D9UGU6,P11746,0
P52868,Q08231,0
P53207,P53916,0
P22289,Q00539,0
P0CL36,Q12305,0
P32502,P33204,0
P36149,P39967,0
P53175,P53748,0
P16451,P51996,0
P0C5E0,P30283,0
P40495,Q05902,0
P0CX49,P38711,1
Q03236,Q12223,0
Q12077,Q12349,0
P32354,Q02647,0
P0C2H6,P10962,1
P40023,P50264,0
P38235,P47140,0
P53883,Q03418,0
P25343,Q05670,1
P40057,Q07804,0
P16151,P53878,0
A0A023PXH2,Q04226,0
P32288,P81449,0
Q04601,Q08904,0
P39705,Q9ZZX8,0
P19881,Q04005,0
P30657,Q08634,0
P40053,Q08745,0
P36042,Q12509,0
O13537,P53325,0
P05738,P43586,1
O14455,P05737,1
Q00618,Q12300,0
P40473,P40958,0
P05317,P50276,0
P38162,Q3E764,0
P53731,Q6B0W2,0
P40576,P53292,0
P37012,P39734,0
P07285,Q03236,0
P38836,Q07508,0
O13549,Q05948,0
P40363,P52868,0
P46958,P47977,0
P00427,P40518,0
A0AAT9JAJ4,P29952,0
Q08321,Q99394,0
P53551,Q12217,0
P0CE89,Q03051,0
P41800,Q06592,0
P25349,P53176,0
P43535,Q99181,0
P30952,Q12077,0
P35201,P47167,1
Q04396,Q8TGL0,0
P53974,Q02256,0
P34909,P53323,0
P40490,P40557,0
P47022,Q04199,0
O13532,P00950,0
P53277,Q99181,1
P38864,P38920,0
P33312,Q02796,0
P39958,Q03774,0
Q04311,Q08916,0
P00358,P40082,0
P39976,P40052,0
P39102,Q8TGU6,0
P00830,Q04431,0
P53869,Q06204,0
P38268,Q08504,0
Q06688,Q12328,0
A0A023PXI4,Q08975,0
P22943,P34078,0
P28817,P31377,0
Q04598,Q12468,0
P38429,P38825,0
Q08736,Q08949,0
P53223,Q05498,0
P0C5P9,P53059,0
P32913,P38301,0
P32910,Q12144,0
P40034,Q12251,0
P36523,P53881,1
P25573,Q99287,0
P02407,P40525,1
P0CX46,P49166,1
P38277,Q02799,0
P07807,P38237,0
Q04177,Q99314,0
P48240,Q07748,0
P0CX73,Q01939,0
P38212,P53251,0
P32191,Q06497,0
P21592,P36534,0
P22768,P40208,0
P34253,P53394,0
P53169,Q02203,0
Q03981,Q06328,0
P0CX26,P0CX31,1
P87273,Q03429,0
P0CX52,P14126,1
P40343,Q12116,0
P53820,Q08268,0
P33336,Q03079,0
P43608,Q04921,0
P53955,Q06679,0
P38251,P53310,0
P06843,P53106,0
P05755,P39516,1
A0A023PZE1,O13512,0
P39967,P53089,0
O13516,P38333,1
P36071,P69850,0
P00942,Q12434,0
P40891,P53632,0
P53723,Q12383,0
P38881,Q06405,0
P38209,P40303,0
P48813,Q08991,0
P05319,P38855,0
Q08692,Q6B0Y7,0
P49089,Q00873,0
P32832,Q12242,0
P46950,Q12047,0
P18961,P33322,0
P53189,Q05518,0
P26570,P38301,0
P25441,P40185,0
Q04562,Q12225,0
P0CX42,Q02961,0
P25631,P37263,0
P02406,P53735,0
P35183,Q01519,0
E9PAE4,P26755,0
P00830,P0C5Q4,0
A0A023PYD7,Q08027,0
P40464,P40571,0
P53330,Q03533,0
P41948,P47122,0
Q02733,Q08421,0
P0CX98,P53879,0
P40353,Q02767,0
P46991,Q12462,0
P40520,Q06668,0
P46151,Q04276,0
P32643,P38222,0
P53160,Q03327,0
P38998,Q02046,0
P53311,Q06411,0
P39517,Q06608,0
P18852,P25377,0
A0A023PXK7,P53924,0
P53082,P87266,0
P18414,P40488,0
Q03920,Q12066,0
P25385,P25576,0
P53850,Q07992,0
P36167,Q08726,0
Q01919,Q06682,0
P23060,P32776,0
P02406,P53279,0
P40963,Q04370,0
P10591,Q12223,0
P38276,Q00947,0
P49167,Q08361,0
P38283,P40316,0
P54861,Q03148,0
P22149,P25620,0
P25619,Q8TGM9,0
Q07804,Q12132,0
Q03375,Q03764,0
P53632,Q12485,0
P31382,P38147,0
P10356,Q12334,0
P40364,P41911,0
P28239,P40161,0
A0A023PXE5,Q07913,0
P53952,Q04120,0
P40529,P53319,0
P33304,P40028,0
P47112,Q00776,0
P38011,P40157,0
P25383,Q01560,0
P53196,Q04894,0
P04912,P53887,0
P11709,P53685,0
P0CY09,Q03525,0
P53883,P53962,0
P07270,P26448,0
P22007,Q06001,0
P39517,Q03784,0
P25046,P35733,0
P20053,P43636,0
A0A023PZH1,P53876,0
P50083,Q04949,0
P0CE69,P47065,0
P10081,Q03233,0
P42841,P53291,0
P0CX30,Q06631,1
P38732,Q08223,0
P0CX48,P41819,1
P35718,Q06821,0
Q08559,Q12024,0
Q04521,Q08646,0
P33333,P39719,0
P53724,Q02204,1
P25626,P38818,0
P0CI66,Q12204,0
P39073,Q08689,0
P00942,Q12089,0
P39954,Q08873,0
P12687,P46669,0
P47017,Q12145,0
Q06644,Q07872,0
E9PAE7,Q07551,0
P32368,Q7LHD1,0
Q12055,Q12461,0
P38725,P53209,0
P36140,Q12186,0
P40073,P53267,0
P0CX31,P32343,0
P39975,P87273,0
A0A023PXG3,P20486,0
P36032,Q06675,0
P0CL40,P53231,0
A0A023PZI4,P38783,0
Q06674,Q12477,0
P40693,P53850,0
P0C2H6,Q8TGL2,0
P40186,Q06451,0
P53752,Q07951,0
P38841,Q12672,0
P25341,P53139,0
P05738,P20081,1
P32529,P40343,0
P47087,P53882,0
A0A023PXH6,Q01919,0
P14904,P32523,0
P23594,P43555,0
P22139,Q99278,1
Q06333,Q12134,0
P0CX83,P40007,1
P0CX83,P47183,0
P38209,P47771,0
P25584,P25593,0
P32529,P43321,0
P0CE87,Q12416,0
P38875,Q12111,0
P32526,Q02651,0
P10355,Q04033,0
P32490,P53075,0
P36119,P41734,0
P04801,P40891,0
P33442,Q3E792,1
P39923,Q12392,0
P40003,Q06493,0
P53397,Q12124,0
P05317,P46943,0
Q03161,Q2V2P1,0
P07255,P53731,0
Q12204,Q12222,0
P38870,Q05131,0
P38733,P40347,0
P9WEJ5,Q06640,0
P16523,Q06104,0
P40898,Q9ZZX0,0
P01098,P53138,0
P30657,P33297,1
P34247,Q05498,1
P46988,P53891,0
P38775,P38907,0
P39714,Q04082,0
P32562,P38590,0
P25293,Q08915,0
Q06135,Q3E821,0
O13576,P0C074,0
P08536,P43321,0
P08466,Q05874,0
P38247,P53213,0
Q03049,Q08245,0
P0CX83,P47771,0
P20436,P43563,0
P38958,P53295,0
P23301,P25297,0
P38176,P39962,0
P47157,Q06158,0
P53911,Q12127,0
A0A023PXK2,P00163,0
P04840,Q02256,0
P32485,P53235,0
Q06390,Q06504,0
P08465,Q3E828,0
P20448,Q03782,0
P22804,P47159,0
P27929,P40917,0
A0A023PZE2,P54115,0
Q01574,Q12080,0
P23594,P25571,0
P18410,Q99278,0
P40187,Q05827,0
P32613,P43634,0
E2QC18,Q03687,0
Q06676,Q12530,0
P0CY09,P47140,0
P32836,Q04521,0
P47004,Q02554,0
O13516,P39516,1
P43605,Q04304,0
A0A023PXH4,P51996,0
P53724,P53937,1
P32526,P50112,0
P12686,Q04898,0
O13582,P22007,0
P38729,Q06333,0
P40087,P52911,0
P33204,P43567,0
P29467,P39077,0
P36533,P38960,0
Q08580,Q12331,0
P17709,P34243,0
P33310,Q02793,0
P0CF36,P25377,0
Q03655,Q05503,0
A0A023PYD9,P32830,0
E9PAE3,P38838,0
P25637,P46946,0
P38192,Q03677,0
P43539,P53883,0
P35208,Q08225,0
P81451,Q3E771,0
P40031,Q12051,0
P38911,P40211,0
P50263,P53965,0
P25300,P53758,0
P33749,P53598,0
P00549,Q12485,0
P34249,Q08630,0
P52923,Q04585,0
P38120,Q06127,0
P53724,Q04659,0
P43600,Q3E809,0
P38872,P43554,0
P26309,P53163,0
O13542,P0CX32,0
P32601,P39007,0
P0CX11,Q05790,0
P0C0W9,Q12149,1
P25600,Q12165,0
P38865,P50089,0
Q06325,Q99312,0
P36532,Q02891,0
P17898,Q03898,0
P35191,P37020,0
P30283,Q04170,0
P38801,Q06287,1
P40513,Q04562,0
P32832,P53266,0
P35842,Q3E794,0
P32583,P39107,0
P38306,Q12487,0
P05759,P32375,0
P43132,Q02590,0
P32784,P38881,0
P23776,Q06683,0
P32461,Q06676,0
P53946,Q12106,0
P20435,P39994,0
Q03180,Q99297,0
P05743,Q3E7X9,1
A0A023PZG4,P36173,0
O13572,Q12051,0
P40004,Q08287,0
Q07799,Q12044,0
P53507,Q96VH5,0
P38273,P53268,0
P34227,P43567,0
P47044,Q03774,0
P0CX43,P24000,1
P41833,P46989,0
P0CX97,Q08645,0
O94085,P38263,0
A0A023PZE1,Q08411,0
P22141,Q07978,0
A0A023PXG3,Q12199,0
Q05809,Q06410,0
P32629,Q12123,0
P32499,P47154,0
P06700,P0CE11,0
Q07915,Q08969,0
P09457,Q03201,0
P53906,Q12134,0
P00724,P53301,0
P42941,Q05040,0
O13516,P29029,0
P38787,Q04305,0
P25606,Q07879,0
P38828,P40557,0
P11747,P25652,0
P53208,Q12118,0
P53825,Q08673,0
P32338,P33330,0
P53255,Q3E7B7,0
P14540,P47114,0
P26448,P40577,0
P15646,P40159,0
P19414,P38998,0
P32910,P46678,1
O13546,P0CX72,0
P13663,P36167,0
P40519,P52491,0
P38862,Q08417,0
P41833,Q3E776,0
P53252,P53287,0
A0A023PXE8,Q03772,0
Q06608,Q12174,0
P40535,Q12047,0
P25364,Q12118,0
P29056,Q00590,0
P22580,Q03186,0
P11353,P40994,0
P38123,P47148,0
P28777,P41903,0
P53860,Q12066,0
P53058,Q04003,0
P0CE91,P19073,0
P18888,P53884,0
P39522,Q99385,0
Q02771,Q07410,0
P48564,Q3E754,0
P47173,P53925,0
P32907,Q04746,0
P33751,Q04600,0
P42838,Q12285,0
P38967,P53866,0
P38074,P40489,0
P40509,Q03713,0
P53921,Q02950,1
P32502,Q06651,0
Q02554,Q12398,0
P36127,P38555,0
P43497,P53972,0
P36173,P50947,0
P32453,Q06340,0
P43549,P53159,0
P00560,Q02326,0
O13544,P38766,0
P15731,P36120,0
Q08222,Q12449,0
P53056,P53285,0
P38257,P42840,0
P38282,Q99181,1
P33442,Q02326,1
P14843,Q12130,0
P32791,P53269,0
P38224,P38795,0
P28743,Q00453,0
P30775,P47187,0
P38848,P69852,0
P53972,Q12006,0
Q08811,Q12246,0
P06782,P52893,0
Q12135,Q8TGN6,0
P46985,Q12515,0
P47150,P53937,1
P0C2H9,P39710,0
P0CY00,P47009,0
P0CL36,P53279,0
P0CL33,Q8TGQ2,0
Q06147,Q08179,0
Q05510,Q12471,0
P48360,Q12153,0
P25579,P40497,0
P25650,P39557,0
P17695,Q12400,0
Q01560,Q3E6R5,0
P0C0W1,Q06631,1
P16664,P32389,0
Q02783,Q03648,0
Q03880,Q08956,0
A0A023PZF5,Q03944,0
P38872,Q08953,0
P39904,P41940,0
P47128,Q3E7Y3,0
P46961,Q07395,0
Q03674,Q07879,0
P32494,Q03579,0
Q03795,Q12009,0
P53274,Q3E750,0
P40345,Q12282,0
O13516,P32364,0
P53946,Q12066,0
P12687,P38687,0
P47051,Q07738,0
P10664,P25808,1
Q04487,Q12192,0
P16151,Q3E832,0
P38865,Q12186,0
P25370,Q12064,0
P54858,Q99176,0
P33335,Q3E747,0
P36058,Q12265,0
P0CX16,P40104,0
P24783,P32487,0
P11353,Q06695,0
P25337,P41277,0
P0C2I4,Q08747,0
Q00723,Q03338,1
P08153,Q06563,0
P53190,Q08756,0
P53615,Q06696,0
P40960,Q02647,1
P21825,P38087,0
P53316,Q04006,0
P47084,P53251,0
P47113,Q12186,0
P23369,Q04598,1
P19880,Q6B0Y1,0
P05743,P23292,0
P14747,P26343,0
P15732,Q03792,0
P00044,P38171,0
P38748,P43633,0
P0C0V8,Q3E757,1
P25351,P36007,0
P41805,Q06709,1
P05744,P50273,0
P05759,Q12438,0
P47088,Q03125,0
Q03407,Q12283,0
P38872,Q12274,0
P09007,P53733,0
P36015,Q02950,0
P38312,P53389,0
P38222,P53157,0
P48239,Q08491,0
P04449,P40580,0
P25642,P35996,1
P40575,P41808,0
P38925,Q08241,0
P32388,Q05521,0
A0A8D9UGU6,P40505,0
O14467,P0CX34,1
P35201,P47055,0
A0A023PYJ0,P03069,0
P0CX11,P43579,0
P0C5N9,P28005,0
P38292,P38730,0
P39522,P39978,0
P40441,Q12145,0
P38152,P40543,0
P0CE92,P36013,0
P41698,Q01855,0
P47027,Q6Q572,0
P25638,P33412,0
P47034,Q12167,0
Q04225,Q08949,0
P47021,Q05776,0
P20606,P52893,0
P05986,P38932,0
P38864,P53541,0
Q08926,Q08930,0
P32349,P46998,0
P09624,P40157,0
P32905,Q05911,0
P32494,P53685,0
P39078,Q12314,0
P40012,Q02774,0
P0CX46,P40525,1
P08459,P53079,0
Q02774,Q04412,0
P32838,P53879,0
P39734,Q8TGN9,0
P33734,Q06349,0
P10962,P53857,0
P46957,Q04368,0
P38999,P40029,0
P53821,Q12333,0
P61830,Q04089,1
P19880,Q12135,0
P38634,P53073,0
P39014,P40310,0
Q03935,Q08920,0
P35691,P53070,0
P32464,P32904,0
P09435,P32490,0
P0C5Q7,P36224,0
P40470,Q08232,0
Q03899,Q12042,0
P06784,P32332,0
Q12322,Q12489,0
P0C5P7,P32630,0
P36144,P40546,1
Q12169,Q12448,0
P36528,P40157,0
P07281,P16451,0
O14464,P53344,0
P00331,Q08193,0
P03962,Q12118,0
A0A023PXC7,P35733,0
P29467,Q12393,0
A0A023PYJ4,P39988,0
P0CH64,Q04304,0
Q04199,Q08992,0
Q03327,Q05583,0
P00546,P43576,0
Q03730,Q06815,0
P0CX54,Q3E757,1
P02406,P0CX49,1
P0CX48,P46990,1
P32363,Q05789,0
A0A023PZE6,Q03559,0
P32642,P53177,0
P0CE92,P54862,0
P38818,Q01649,0
P22517,P38809,0
P25627,Q08975,0
P03962,Q12285,0
P40308,Q12063,0
P32449,P39081,0
P0CZ17,Q08687,0
Q06252,Q12199,0
P16120,P53838,0
P38310,Q12530,0
O13536,P17505,0
P17536,P47130,0
P13365,Q04489,0
O94742,Q8TGT4,0
P25443,P32325,0
P32806,P38797,0
P00420,P25453,0
P23301,P26783,1
Q03630,Q08909,0
P53982,Q06159,0
P38741,Q3E764,0
P0C5L4,P32831,0
P38738,P53949,1
P12385,P54791,0
P07256,P37299,1
P34163,Q12177,0
P07284,P40960,0
P28496,Q04487,0
P38243,Q04225,0
P29295,Q04377,0
P35728,Q06688,0
P40549,Q05029,0
Q04149,Q6B0Y7,0
A0A8D9PCQ4,P41902,0
A5Z2X5,P53089,0
P49367,Q3E7Y5,0
P38726,P40448,0
Q03079,Q2V2Q1,0
P40211,Q08218,0
P38189,P48564,0
O13544,P25358,0
P0CX53,P54781,0
P38988,Q08199,0
P38280,Q08580,0
P43596,Q04215,0
P39004,Q05871,0
P40579,Q12298,0
P40440,P43578,0
P38876,P53755,0
P38109,Q04734,0
P25646,P40325,0
P53942,Q08905,0
P32608,Q12009,0
P38616,P48238,0
P53255,Q04305,0
P40055,P40959,0
P05748,P05750,1
A0A023PYJ0,P32892,0
P25338,Q03862,0
P38125,P38790,0
P53095,Q8TGJ8,0
Q02959,Q06834,0
Q02651,Q12195,0
P0C2H6,P38754,1
P43566,Q12324,0
P40039,P53331,0
P14063,P36523,1
P02309,Q02821,0
P21827,P23501,0
Q02825,Q06595,0
P53937,Q03976,1
P17898,Q02648,0
P19955,Q02201,0
P33767,P39547,0
P05738,P87280,0
P40089,Q12354,0
Q03050,Q8TGK0,0
P12687,P38233,0
P32458,Q03835,0
P38898,Q8TGP4,0
P18410,P53584,0
P23797,Q03081,0
P0CX32,P39939,1
Q12234,Q12518,0
P13663,P53294,0
P38283,Q06324,0
A0A023PZL7,Q2V2P9,0
Q04179,Q06089,0
P0CX34,P53240,0
P40081,P47057,0
P31334,P38771,1
P38773,P47132,0
P40328,Q03983,0
P32606,Q08096,0
P38278,P38343,0
P0CX50,P53877,1
P10591,P17064,0
P53769,Q07350,1
P35198,Q3E7Y4,0
P61829,Q8TGN4,0
P32419,P38833,0
A0A023PYD9,Q3E7A4,0
P29703,Q01589,0
P32792,Q04344,0
P38758,P40350,0
P17065,P50947,0
P47150,Q08923,0
P40576,P53628,0
Q02939,Q99278,1
P53289,Q04338,0
Q06490,Q12528,0
P22696,Q12077,0
P38179,P40461,0
P25298,Q06177,0
P53333,Q12029,0
P0CX95,Q12217,0
P32317,Q12248,0
P53186,Q06389,0
P0C5M9,Q03667,0
P23641,Q06563,0
P21965,Q08293,0
P24813,P53241,0
E9PAE8,P53146,0
P00890,P27810,0
P25454,P38857,0
P0CX09,P25297,0
P0C5P0,Q12052,0
P38202,Q3E806,0
O94085,Q12473,0
P25355,P32857,0
P43611,Q07438,0
P25375,Q07351,0
P47818,Q07913,0
P05375,Q12040,0
P38801,P47083,1
P38011,P89113,0
P43604,P53116,0
P49954,Q12318,0
P25358,P38344,0
P32459,P38858,0
P40046,P53822,0
P0CH64,P37265,0
P53342,P53826,0
Q07623,Q12234,0
P20049,P40032,0
P04385,Q12192,0
P39980,Q01560,0
P38240,Q04951,0
P09734,P53976,0
P9WEN8,Q92325,0
A0A023PYD3,P14540,0
P38213,Q07649,0
P38208,Q04411,0
P36014,P39676,0
P32478,P47048,0
P38318,Q04003,0
P08536,Q02217,0
P16664,P40058,0
A0A023PXK7,Q08222,0
P46963,Q8TGS9,0
P53899,Q06201,0
P04650,P05745,1
P38953,P53138,0
P06844,P34226,0
P0CX19,Q12471,0
P53331,Q08774,0
P0CY08,P69851,0
E9PAE7,Q03776,0
P33411,P53256,0
P20084,Q99345,0
Q02959,Q06682,0
P01094,P38864,0
P38956,Q03941,0
P13259,P38319,0
E9PAE3,P53215,0
P22803,P40051,0
O14468,P38898,0
P53296,Q99314,0
A0A023PZG5,Q03254,0
P36069,P53153,0
P28791,P87191,0
P40036,P48445,0
P47119,P53629,0
P38291,Q05930,0
Q01976,Q07549,0
P07258,Q03153,0
P04650,Q02793,1
P31382,Q02733,0
P38759,Q2V2Q0,0
P50112,P53153,0
Q02326,Q04895,0
P14905,P47147,0
P48527,Q02659,0
P53260,Q870I1,0
P17898,Q12297,0
Q04491,Q8TGP4,0
P0CY07,P48836,0
P36128,P87191,0
P43582,P50108,0
P38822,P50110,0
Q02749,Q05827,0
P0CH08,P40302,1
Q01926,Q07887,0
O13541,P53867,0
P53238,Q12047,0
P0CX25,P0CX33,1
P53725,Q12499,1
P30620,P36156,0
P53284,Q12415,0
P30656,Q08238,0
P40068,Q04120,0
Q08045,Q12104,0
P43575,Q07084,0
P40162,Q04272,0
P36130,P39008,0
P14065,P38994,0
P06106,P40063,0
P38779,P40004,0
P21243,P23503,0
P23644,Q03281,0
P0CX69,Q04399,0
P47056,Q12404,0
P53389,Q04121,0
O42831,Q02895,0
P00330,Q04119,0
P0CX81,Q04401,0
P47051,Q02206,0
P40493,P53854,0
P38747,P53938,0
O14467,P38909,0
Q06597,Q08981,0
P0CX37,P32905,1
P18414,P47090,0
P38855,Q8TGK9,0
P53868,Q08774,0
P15454,P53322,0
P0C2H8,P17076,1
P13393,P40567,0
P38880,P53839,0
P41930,P43547,0
P38292,P47008,0
P40470,Q03899,0
P25608,Q02948,0
P39522,P43595,0
P32339,P46956,0
P06839,P61830,1
Q04304,Q04934,0
P38254,Q12297,0
P07270,Q12368,0
P0C2H6,P20447,0
P53158,Q04746,0
P53214,Q12530,0
P48240,Q08259,0
Q03629,Q12354,0
P04911,Q06623,1
P32335,P43608,0
P40546,P48240,1
P14126,P38344,1
P28627,P53131,0
Q02770,Q03674,0
P40892,Q02883,0
P05739,P38146,0
P14120,P35997,1
P39968,P50085,0
P22354,P51998,1
P38701,Q8TGP9,0
P0CL40,P46982,0
P20436,Q06820,0
A0AAT9JAJ4,E9PAF1,0
P0CL26,P27637,0
Q08736,Q08921,0
P32905,P40097,0
P0CY00,Q3E736,0
P0C0V8,P40517,0
O43137,P25087,0
P40106,Q07535,0
P20447,Q96VG6,0
P09932,P0CT04,0
Q03900,Q04162,0
Q02100,Q02651,0
P21374,Q02775,1
O13573,Q3E7B9,0
P40187,Q12044,0
P41901,Q01722,0
P38753,Q12148,0
P05755,Q01855,1
P41818,Q08058,0
P07258,P38113,0
Q05676,Q06205,0
P25443,Q2V2P1,0
P53734,Q12288,0
P0CL37,P38864,0
P0C2H9,P38075,0
P32796,Q05648,0
P09232,P19145,0
P02557,P0CE93,0
P0CY08,P38961,0
P32905,Q08621,0
P48238,Q06159,0
E2QC18,P40538,0
O13571,Q3E810,0
P53915,Q07845,0
P38753,Q04005,0
P07143,Q01519,1
P21734,Q06696,0
P25343,Q12173,0
P07285,P22213,0
P36167,Q3E743,0
Q08816,Q9URQ5,0
Q08559,Q12090,0
Q12692,Q3E757,0
P40551,Q04437,0
P0CT86,P14020,0
P36162,Q12099,0
P31116,P38079,0
Q07804,Q08118,0
P34233,P40335,0
P46683,P48353,0
P07260,P36072,0
P38194,P53885,0
P53860,Q03880,0
P0CX50,P53145,1
P36007,Q08760,0
